ID	tweet	label	cleaned_text	english_translated
ha_train_03590	@user Daji bakida kyaure saidai ga mahaukacin kafinta🤣🤣	negative	Daji bakida kyaure saidai ga mahaukacin kafinta	Wildlife Beyonce to Muser
ha_train_03591	@user Koh kunya babu🤔	negative	Koh kunya babu	Koh shy no
ha_train_03592	@user Sai kiyi kuma Ai😏😏😏	negative	Sai kiyi kuma Ai	But for you and
ha_train_03593	@user Allah yasa a cikin barbarar da tai an samu karuwa ba tafiar banza tai ba😂💔	negative	Allah yasa a cikin barbarar da tai an samu karuwa ba tafiar banza tai ba	God why in the barbual and tapes are achieved
ha_train_03594	@user Ďan kuka shike janyo wa uwarshi Jifa. Koda shike anyi miki uzuri ki girbi abinda kika shuka...😕	negative	Ďan kuka shike janyo wa uwarshi Jifa Koda shike anyi miki uzuri ki girbi abinda kika shuka	For him, you cry for the throw to the stone motherwater
ha_train_03595	@user Yaje ya yai tacin bashi har ya ciwo wanda za'a saida qasar ga wata qasar.🤣🤣	negative	Yaje ya yai tacin bashi har ya ciwo wanda zaa saida qasar ga wata qasar	Gajja was bound by his debt until a wound to the country for any country
ha_train_03596	@user Kutuma🤔‼️, toh alamu suna nuna cewa akwai lauje cikin nadi.	negative	Kutuma‼ toh alamu suna nuna cewa akwai lauje cikin nadi	Kutuma! Puts indicate that there are a nad
ha_train_03597	@user @user Lalacewa ta kai inda ta kai 😐😑😑	negative	Lalacewa ta kai inda ta kai	Caused by reaching out where she reached
ha_train_03598	@user Tunda uwarshi ta saka sai yazo ya cire, wulakantacce kawai.😤😤	negative	Tunda uwarshi ta saka sai yazo ya cire wulakantacce kawai	Since the mother lets go and come and removes humiliate
ha_train_03599	@user @user Oho masa karma yaroka man wannan mutumin Idan ya mutu yashiga Uku yasin 😡	negative	Oho masa karma yaroka man wannan mutumin Idan ya mutu yashiga Uku yasin	Oho Meish Karoka Yyoka This person If He died for three Yasin
ha_train_03600	@user Shegu BBC sun iya haddasa fitina walh,wai baiji dadiba 🤣🤣🤣	negative	Shegu BBC sun iya haddasa fitina walhwai baiji dadiba	BBC sequences, warned Wireless
ha_train_03601	@user Innalillahi wa'inna ilaihirraji'un 😥 gwamnati Wai kina ina ne Dan Allah?Wace irin rayuwa ce haka shikenan kullum talaka shine a wahala ance mu koma gona muka ce to yanzu km mun koma 'yan bindiga sun saka haraji Anya kuwa Kuna so kabarin ku yayi haske ? Wannan wace irin masifa ce	negative	Innalillahi wainna ilaihirrajiun  gwamnati Wai kina ina ne Dan AllahWace irin rayuwa ce haka shikenan kullum talaka shine a wahala ance mu koma gona muka ce to yanzu km mun koma yan bindiga sun saka haraji Anya kuwa Kuna so kabarin ku yayi haske  Wannan wace irin masifa ce	If he is the Blessing of the floor, that we now have to go to the militants, and now we want your grave
ha_train_03602	@user Kae kaji maganar banxa mutum yabi a kamashi abiga shi da kasa ko to anki abi din 😡😡	negative	Kae kaji maganar banxa mutum yabi a kamashi abiga shi da kasa ko to anki abi din	Kae poultry Words One Praises a Buxa Available Abiga Streets or to Anki
ha_train_03603	@user Hauka ya tabbata akanki jahila😂😂	negative	Hauka ya tabbata akanki jahila	Madness is the ones on your darkness
ha_train_03604	@user """"""""""""""""yan bura uba zaku gane shayi ruwa ne sai munci durin uwarku idan allah ya kaimu 2023, shaggu matsiyata nayi nadamar zaben wannan azzalumin har sau biyu 😭😭	negative	yan bura uba zaku gane shayi ruwa ne sai munci durin uwarku idan allah ya kaimu 2023 shaggu matsiyata nayi nadamar zaben wannan azzalumin har sau biyu	The Father's going to the Father, you will recognize it, and we can get your wife, if God is waters, when a copyrens
ha_train_03605	@user Inji wani dan bura'uba.?🙄	negative	Inji wani dan burauba	Machine a brauba
ha_train_03606	@user Ko banza dai Covid_19 ta hana clubing da sauran aikin banza😂	negative	Ko banza dai Covid19 ta hana clubing da sauran aikin banza	Or voctron with the COVOVERTAGING AND BLOK AND OUT
ha_train_03607	@user PDP &amp; APC duk. Munafukai ne. Mun Rasa. Na kwarae 😢😥😢	negative	PDP amp APC duk Munafukai ne Mun Rasa Na kwarae	PDP APC All hypocrites we have lost my prints
ha_train_03608	@user Yayi dai-dai hakan Zai hana atiku ci gaba da raba kudi a envelope 😨	negative	Yayi daidai hakan Zai hana atiku ci gaba da raba kudi a envelope	It is right that will prevent agricultural continues to divide money in envelope
ha_train_03609	@user Inji wani shegen😅😅😅	negative	Inji wani shegen	Mechanical a shegen
ha_train_03610	@user @user Ko baka fada ba dolenmu muyi tunda ba ganinka zamuyi ba balle mu nuna maka fushinmu.😀	negative	Ko baka fada ba dolenmu muyi tunda ba ganinka zamuyi ba balle mu nuna maka fushinmu	Or you did not tell our dust and say that we will not see we will not give us our anger
ha_train_03611	@user Da tuntuni sun farga da tuni an gama da boko haram, dama su suke basu mafaka, an bar sojin 🇳🇬 da aiki	negative	Da tuntuni sun farga da tuni an gama da boko haram dama su suke basu mafaka an bar sojin  da aiki	And the remains began with Boko Haram is a chance to do not have them asylum was left at the military
ha_train_03612	@user Idan ba'a bamu ba ALLAH ya isa haqqi na😭😭	negative	Idan baa bamu ba ALLAH ya isa haqqi na	If it does not give up God to be the HAQ
ha_train_03613	@user Kai wannan tachi kai da yawa😨Dan Allah kusan irin mutanan da zakuna fira dasu	negative	Kai wannan tachi kai da yawaDan Allah kusan irin mutanan da zakuna fira dasu	Take this tachi you and the arrearness of God almost the wrongdoers
ha_train_03614	@user Rantsuwar da bata hanasu karbar Dollar 💵 ina amfaninta	negative	Rantsuwar da bata hanasu karbar Dollar  ina amfaninta	The obligations does not cause the dollar receiving the use of
ha_train_03615	@user @user Bazata Iya ba fah malam kawai dai fada take 😀😀😀	negative	Bazata Iya ba fah malam kawai dai fada take	I can't fah male just fall
ha_train_03616	@user Babu tunani koh kadan a harkan nan wlhy😟😟😟	negative	Babu tunani koh kadan a harkan nan wlhy	No thinking koh a little on the business
ha_train_03617	@user Ayye Messi antafi kenan Messi ye iye Da losing yana raka losing Messi ye iye Da na bika mun tafi tare Messi ye iye 😂😂😂😂😂	negative	Ayye Messi antafi kenan Messi ye iye Da losing yana raka losing Messi ye iye Da na bika mun tafi tare Messi ye iye	MESSE Messi Antari MESSI did he go to appake LOSINGS ROBY YEARS AND I was not going with Messi Ye
ha_train_03618	@user Wai dan Allah dagaske shiyafada ko kuma sharri akaimai, to indai shiyafada yazama dole amiqashi asibitin mahaukata, indai kaga APC tacigaba da mulkin Nigeria to saidai inda bakin bindiga zata kwata, inkuma kuria za,a jefa aci za6e wlh anyi nafarko anyi naqarshe 🙅🙅🙅	negative	Wai dan Allah dagaske shiyafada ko kuma sharri akaimai to indai shiyafada yazama dole amiqashi asibitin mahaukata indai kaga APC tacigaba da mulkin Nigeria to saidai inda bakin bindiga zata kwata inkuma kuria zaa jefa aci za6e wlh anyi nafarko anyi naqarshe	Ali is the Date of God's son of God
ha_train_03619	@user Kai dallah chan munafikin banza dan iska kawai😏	negative	Kai dallah chan munafikin banza dan iska kawai	Reached the atlants Chan a distant wireless
ha_train_03620	@user Ahhhhhh Addinin karya,Addinin wasa,dama sunkashe kafiri.😂 😂😃 😄 🚶 🚶	negative	Ahhhhhh Addinin karyaAddinin wasadama sunkashe kafiri	Ahhhhhhh religious reluctance was disbelieved
ha_train_03621	@user Sai baba ganduje😂🤣 Sai ance muku mutanen nan sun haukace kuce aa. Wlh da kaida zaabi akan wannan kudin sai an yankewa shege hannu....amma,kuyi shagalinku.Allah yana madakata🙏💔	negative	Sai baba ganduje Sai ance muku mutanen nan sun haukace kuce aa Wlh da kaida zaabi akan wannan kudin sai an yankewa shege hannuammakuyi shagalinkuAllah yana madakata	It was a great people for you were captured by the people
ha_train_03622	@user 😂to meye na nemanta...? Tunda ba kaza ba ce ko rago da za'ayi gaba da ita akai gida🏃 kawai aje daji a bincika	negative	to meye na nemanta Tunda ba kaza ba ce ko rago da zaayi gaba da ita akai gida kawai aje daji a bincika	to what a nemean since not chicken is not or idle and yet to be at home just the bush on
ha_train_03623	@user Ai soyayyarka motar haya ce kowa akwai dede inda ze sauka👌	negative	Ai soyayyarka motar haya ce kowa akwai dede inda ze sauka	AI's love is a car that is a dede where it goes down
ha_train_03624	@user Duk zakunan da ya gama saki amman har dubu goma😩Allahumma ajirni fi musibati....	negative	Duk zakunan da ya gama saki amman har dubu gomaAllahumma ajirni fi musibati	All the lions who had ended Amman Tari'i 3,000
ha_train_03625	@user Kaiii🙆🏿🙆da bura'uba fha ,waye ya koya miki pls ???	negative	Kaiiida burauba fha waye ya koya miki pls	YouItAid Tura Who Likes Miki Pls
ha_train_03626	@user Hmmm wai hauka, Kamar Qasa Mai Mutum Sama da 200m ake maganar wai wannan shine jaririn farko? Wllh ba gaskiya bane shidai suka fada kawai🤔	negative	Hmmm wai hauka Kamar Qasa Mai Mutum Sama da 200m ake maganar wai wannan shine jaririn farko Wllh ba gaskiya bane shidai suka fada kawai	Hmmm is mads like country than 200m issued the first girl wollh is not true sixi
ha_train_03627	@user Wai idan anyi sulhu su kuma muatanen da aka jefa cikin wani hali me za'a ce masu suma sulhu za'ayi dasu kenan???wlhy wlhy wlhy Dani Mai fada aji ne ko madafan iko a hannuna suke na Nigeria Dame sulhu dame tunanin ayi sulhu ma duk sai na shekesu😡😡😡	negative	Wai idan anyi sulhu su kuma muatanen da aka jefa cikin wani hali me zaa ce masu suma sulhu zaayi dasu kenanwlhy wlhy wlhy Dani Mai fada aji ne ko madafan iko a hannuna suke na Nigeria Dame sulhu dame tunanin ayi sulhu ma duk sai na shekesu	Say if it is agreed to the victims what is the case with the Nigerian, he is in talking about it to reconcile them
ha_train_03628	@user Ko'a yanzu zaku gane cewa talaka nacikin wahala 😎	negative	Koa yanzu zaku gane cewa talaka nacikin wahala	Kea now you will realize that poor people
ha_train_03629	@user Wannnan munafukan Allah ta'ala ne, yahudawan banza. Ku kuma @user wacce gudun mawa kuka bayar😏	negative	Wannnan munafukan Allah taala ne yahudawan banza Ku kuma  wacce gudun mawa kuka bayar	The hypocrite of God Mulaal is the Jews you and which escapes
ha_train_03630	@user BBC Hausa kun iya Neman rigema wallahi🤐 Duk ku Rasa labarin da Zaki kawo Sai wannan	negative	BBC Hausa kun iya Neman rigema wallahi Duk ku Rasa labarin da Zaki kawo Sai wannan	BBC World Serves You can request Ratiya Well
ha_train_03631	@user Bayan kungama mutane karyan cewa xa ai yajin aikin da sai BABA tagani... gaskiya BBC ku chanxa me wasu muku labarai..sabada kunxama makaryata,masu son tashin hankali,🗣️🗣️🗣️🗣️🗣️🗣️🗣️🗣️🗣️🗣️🗣️🗣️BBC	negative	Bayan kungama mutane karyan cewa xa ai yajin aikin da sai BABA tagani gaskiya BBC ku chanxa me wasu muku labaraisabada kunxama makaryatamasu son tashin hankaliBBC	After a group of people only imply that
ha_train_03632	@user Kuna nufin akwai qura a ministirin A〽️ar♈a kenan?	negative	Kuna nufin akwai qura a ministirin Aara kenan	You mean there is however
ha_train_03633	@user Babu wanda ya wuce Shugaba Buhari, amma a idanunsa abubuwan suka tabarbare 😥	negative	Babu wanda ya wuce Shugaba Buhari amma a idanunsa abubuwan suka tabarbare	No one lasts President Buhari but in his eyes erased
ha_train_03634	@user To ai shine cin hancin dan yafi kowa karbar rashawa 🤷mtswww😡	negative	To ai shine cin hancin dan yafi kowa karbar rashawa mtswww	Well, it is to go to the little more in charge of corruption markets
ha_train_03635	@user Hhhh yana ruwa 😂😂	negative	Hhhh yana ruwa	HHHH Water
ha_train_03636	@user Karka kuke Manya banza manyan wofi marasa kishin Al'umma kuna Girma kuna karya🥴🥴🥴🥴	negative	Karka kuke Manya banza manyan wofi marasa kishin Alumma kuna Girma kuna karya	Don't you look quite different lonely empty nagging you grow you break
ha_train_03637	@user Wlhi @user Kunji kunya... Ashe dama ku yan madrid ne. Bakomae akwai Allah😧	negative	Wlhi  Kunji kunya Ashe dama ku yan madrid ne Bakomae akwai Allah	Wells you embarrassed you were like Madrid Ne Bakomee was God
ha_train_03638	@user Wannan yayi dedai akoyamusu hankali wawaye Kwai😢	negative	Wannan yayi dedai akoyamusu hankali wawaye Kwai	This has dare love fools egg
ha_train_03639	@user Sai dai kun Ja mana zagi 🚶‍♂️	negative	Sai dai kun Ja mana zagi ‍	You just drag us to me
ha_train_03640	@user Dan kuka maijawa uwarshi nifa🤣	negative	Dan kuka maijawa uwarshi nifa	You have been bailed to the NIFA
ha_train_03641	@user Aikinsu kenan banzaye 💔😢😢😭😭	negative	Aikinsu kenan banzaye	Their masters
ha_train_03642	@user 🤣🤣🤣 yana ruwa, inconclusive.	negative	yana ruwa inconclusive	is liquid inconclusive
ha_train_03643	@user @user @user @user Ya ball din ba iska 🤣🤣🤣	negative	Ya ball din ba iska	Was a ball without air
ha_train_03644	@user Matsalana daku @user Kuna da gulma wlh, Ina ruwanku ba jikinsa bane ya Kona Mana 😂	negative	Matsalana daku  Kuna da gulma wlh Ina ruwanku ba jikinsa bane ya Kona Mana	My problem, do you have a giant wLH where is the water is not his body burns us
ha_train_03645	@user Yan wahala dubawa zaku baku gajiya da tambayar banza wlh🙄	negative	Yan wahala dubawa zaku baku gajiya da tambayar banza wlh	Sadly checking you will give you tired to make a choice of the WLH
ha_train_03646	@user #YauDaGobe babu Shakka matsalar da ake samu kenan yanxu baza a bar mace ta zaba ma kan ta, uban yayan ta nagari ba, koh me yasa🙊🙊🙊	negative	YauDaGobe babu Shakka matsalar da ake samu kenan yanxu baza a bar mace ta zaba ma kan ta uban yayan ta nagari ba koh me yasa	The fact is undoubtedly being sentenced by the woman
ha_train_03647	@user @user Matan yanzu ma ƙauyanci yayi musu waya tun canda akayi yayin abaya . Ama suje su tambayi Elders. Nikam bazan ƙauyantarda masoyiyata bah wollah🤪	negative	Matan yanzu ma ƙauyanci yayi musu waya tun canda akayi yayin abaya  Ama suje su tambayi Elders Nikam bazan ƙauyantarda masoyiyata bah wollah	Women now also the village spoke to them when abaya and IoDam Izam Iza
ha_train_03648	@user Don Allah bbc kudena tayar muna da hankali da irin wannan posting dakuke😏😏	negative	Don Allah bbc kudena tayar muna da hankali da irin wannan posting dakuke	Please the BBC Tana Tar to be careful with such posting
ha_train_03649	@user Shifa ba kauye koyaje birni sai ya shekara 40 kafin ya waye, gidadawa KD sai a kara jiran lokaci 😂🤣😂😂	negative	Shifa ba kauye koyaje birni sai ya shekara 40 kafin ya waye gidadawa KD sai a kara jiran lokaci	Shifa is not the city's village and for 40 years old before he was leaving home, and he said
ha_train_03650	@user Funny ....Wai Ya ciji bargo...😹 This one weaken me wlh.... Wato Sai dai kaji Ana cewa El~Muaz ya ciji bargo 😂😹	negative	Funny Wai Ya ciji bargo This one weaken me wlh Wato Sai dai kaji Ana cewa ElMuaz ya ciji bargo	FUNNY WILL DIKE ALOOKEN MEAN WILLH SUCKE
ha_train_03651	@user Yan nigeria sun fusata🤔🤔	negative	Yan nigeria sun fusata	Nigerians are upset
ha_train_03652	@user Allah kajanyewa duk Wanda ya janye mana tallafi🤲🤲🤲🤲🤲	negative	Allah kajanyewa duk Wanda ya janye mana tallafi	God your tyrant to all who withdraws
ha_train_03653	@user Ko babban ta Albarka😏	negative	Ko babban ta Albarka	Or great blessing
ha_train_03654	@user Ko ba mutuwa ba sai aure ta raba ku, mace kuma hahaha🤣	negative	Ko ba mutuwa ba sai aure ta raba ku mace kuma hahaha	Or not to die except marriage separates you a woman and hahaha
ha_train_03655	@user Ai in ana haka zasu daina 😂 dama ai shashanci ke damunsu	negative	Ai in ana haka zasu daina  dama ai shashanci ke damunsu	In the same time they would stop right away
ha_train_03656	@user @user Wallahi karya yake ko ajikinsa, kae tinda Nijeria bata tabayin shugaba mayaudari mara rausayin talakawa ba irin buhari bayan kuma shi mukafi nunawa kauna😠😠😠😠	negative	Wallahi karya yake ko ajikinsa kae tinda Nijeria bata tabayin shugaba mayaudari mara rausayin talakawa ba irin buhari bayan kuma shi mukafi nunawa kauna	Wallahi is false than a muta naiudera is not the case of the poor attacks of humans as the poor attacks.
